record_id,company_name,car_name,powertrain_type,horsepower_hp,price_usd,top_speed_kmh
36ff6b8c-2a68-4eef-b974-da7e0368f52d,Toyota,RAV4,Hybrid,203,30000.0,180
d239c0f3-ff93-482a-b5c3-e448469515bf,BMW,i4,EV,335,56000.0,190
a01cf535-a9f6-4021-83d6-8b7cbf5c97b2,Ford,F-150,ICE,400,,160
ba34f19f-75f7-44fe-b9b5-a202fd3aefb9,Kia,EV6,EV,320,48000.0,192
73919400-ed17-4381-a792-27c0af2ec4a2,Mazda,MX-5,ICE,181,29000.0,215
d9b36dc9-58b2-46f8-9b7e-4cb747fb9e3c,Toyota,Corolla,ICE,140,25000.0,180
ef02681b-1dbb-462f-acbe-b15d8dd313f7,Honda,Civic,ICE,158,27500.0,200
0c6f5c2a-ad6b-45e6-b242-33cc33d161b3,Tesla,Model 3,EV,283,42000.0,225
efa0addb-d1fe-41fe-8d69-b31ffd5ccb76,BMW,M3,ICE,473,75000.0,290
2a6d0e0c-cdf2-4253-9e39-db0100c9b0a9,Ford,Mustang GT,ICE,450,45000.0,250
f8d9ac5f-7b57-44e2-85e5-a035afd468dc,Toyota,Prius,Hybrid,121,28000.0,180
606bc141-e9a0-417b-8af5-4b6336eb7fa6,Porsche,911 Turbo,ICE,572,180000.0,320
0018b367-3192-4cba-8b11-335704a00829,Nissan,Leaf,EV,147,29000.0,157
e99969a3-0fdc-42b0-b8d8-439271464314,Hyundai,Ioniq 5,EV,320,44000.0,185
3992f4df-46c4-451c-9dcd-cadd99933e18,Chevrolet,Corvette,ICE,495,65000.0,312
9d5e56db-1c01-4d30-b7ff-40f7dd08ba36,Toyota,RAV4,Hybrid,203,30000.0,180
5619a8bd-155a-47f4-a60e-32601a328a2b,BMW,i4,EV,335,56000.0,190
cc77e986-efd2-4c17-a6b0-48f5309331f4,Ford,F-150,ICE,400,,160
01bbfe19-522c-4e42-9bc2-8cc2db71d695,Kia,EV6,EV,320,48000.0,192
3d258c03-f2d9-4ef3-992b-fd6e3d359472,Mazda,MX-5,ICE,181,29000.0,215
3a5b4b7e-33c5-48a7-af68-5e66e30265de,Toyota,Corolla,ICE,140,25000.0,180
933a1e3c-b547-4be9-bb43-0091901fa454,Honda,Civic,ICE,158,27500.0,200
0cbb05aa-1edb-4faf-912b-4069e6df261c,Tesla,Model 3,EV,283,42000.0,225
bdc1c0d9-9f97-4720-be80-395fe3442a7a,BMW,M3,ICE,473,75000.0,290
fd3f3fce-de90-494c-a930-8d43a7f8f8e9,Ford,Mustang GT,ICE,450,45000.0,250
e21a75a7-8217-4917-8344-8f6f9e593832,Toyota,Prius,Hybrid,121,28000.0,180
463b38b2-5565-46c2-9d53-708be47d561d,Porsche,911 Turbo,ICE,572,180000.0,320
42eb237e-8241-4579-8bd0-68aa1c33d363,Nissan,Leaf,EV,147,29000.0,157
bd57f7be-a190-42c2-8e69-80ecd8df0f1b,Hyundai,Ioniq 5,EV,320,44000.0,185
f0d62ce1-9692-497b-8aef-d1d0784301da,Chevrolet,Corvette,ICE,495,65000.0,312
cf644eaa-2bb1-4c9c-9a34-e5fc41efd316,Toyota,RAV4,Hybrid,203,30000.0,180
7ec3619f-d88b-4f9e-ba19-0dbe47715a94,BMW,i4,EV,335,56000.0,190
c9d221d4-e50b-4218-b4eb-e534baed5e8d,Ford,F-150,ICE,400,,160
91a1e6b2-acd1-4bcd-a284-0a40d54d8109,Kia,EV6,EV,320,48000.0,192
98d47605-0d26-4a8e-8758-1eb811b98598,Mazda,MX-5,ICE,181,29000.0,215
55826f79-c567-4dc1-a727-7f472d708039,Toyota,Corolla,ICE,140,25000.0,180
44e636b4-39b4-4127-b7aa-8011d352093c,Honda,Civic,ICE,158,27500.0,200
d84838c0-e887-4a3c-88c9-4ad5fbc102b7,Tesla,Model 3,EV,283,42000.0,225
dabc33c5-2959-4828-95c3-86103432dfa6,BMW,M3,ICE,473,75000.0,290
82bafa14-f321-4212-9b5a-f44b84a2ed77,Ford,Mustang GT,ICE,450,45000.0,250
7aaa93b7-77be-4a49-8204-0ed3a00f4d70,Toyota,Prius,Hybrid,121,28000.0,180
707a66db-9e59-41c9-b9a4-2f3561ef7916,Porsche,911 Turbo,ICE,572,180000.0,320
18efc372-5d9d-4e3e-aa12-e75b716e6c53,Nissan,Leaf,EV,147,29000.0,157
4e8ea7bf-1ae1-43ff-b07c-9b136a773136,Hyundai,Ioniq 5,EV,320,44000.0,185
d857d0d7-41a1-4163-9833-3dd1c8582bca,Chevrolet,Corvette,ICE,495,65000.0,312
e95ce4a5-88c5-4b51-b8be-90260228d3cf,Toyota,RAV4,Hybrid,203,30000.0,180
36cc5a5f-6bed-4035-8696-fc87005a4653,BMW,i4,EV,335,56000.0,190
0ebbae95-b509-4022-8302-deb08bb830c2,Ford,F-150,ICE,400,,160
6293b2c0-b589-48bd-9c8f-6cedf5700044,Kia,EV6,EV,320,48000.0,192
d81e02bf-4b1b-4fe3-bf33-7044e8320e87,Mazda,MX-5,ICE,181,29000.0,215
4d54258e-85af-4c56-8952-b0784690ac89,Toyota,Corolla,ICE,140,25000.0,180
cbae76b3-0203-44d6-b6a3-0767bf95d1f1,Honda,Civic,ICE,158,27500.0,200
e4d3b5f4-9030-4b5a-8ae7-da604c51ebd7,Tesla,Model 3,EV,283,42000.0,225
32b868e0-928a-4f77-93c4-9dbe15dcc017,BMW,M3,ICE,473,75000.0,290
86ecee92-ffd4-41df-ba56-9bea6a793be3,Ford,Mustang GT,ICE,450,45000.0,250
e0a241bd-c046-42d2-b302-25b5482afcbd,Toyota,Prius,Hybrid,121,28000.0,180
f7dac396-b614-4d35-95d5-bc07f2ef6f89,Porsche,911 Turbo,ICE,572,180000.0,320
82ce5219-6917-4ab0-a531-61e304c665a7,Nissan,Leaf,EV,147,29000.0,157
3458dfb7-a6cb-4552-97b2-839aac019977,Hyundai,Ioniq 5,EV,320,44000.0,185
0071323f-b6ea-4228-adf1-00eea048963d,Chevrolet,Corvette,ICE,495,65000.0,312
3d2f15d0-0508-46e2-9399-a3806543ecdf,Toyota,RAV4,Hybrid,203,30000.0,180
bb67b20c-f3e2-4fd6-a6a5-0911252f7bf5,BMW,i4,EV,335,56000.0,190
1bb8aa32-513c-408c-94b7-b63e05a67fa4,Ford,F-150,ICE,400,,160
83f08c57-6146-4127-86ba-6e57eec0f8fa,Kia,EV6,EV,320,48000.0,192
d6fd64c9-b2d5-4598-baf7-db5c62bd6ca2,Mazda,MX-5,ICE,181,29000.0,215
02a13c1b-e7c5-4f44-8f0b-0200395c8afa,Toyota,Corolla,ICE,140,25000.0,180
4ab1c934-202a-4827-bc84-bb6b9551b95e,Honda,Civic,ICE,158,27500.0,200
0f343abc-8c71-4a72-a5af-80c2768e17cc,Tesla,Model 3,EV,283,42000.0,225
37d9c3a1-b61d-440f-80de-408535a3268b,BMW,M3,ICE,473,75000.0,290
6cddf099-56b6-42c9-a487-8d385ee5f603,Ford,Mustang GT,ICE,450,45000.0,250
f680cb9f-226b-4530-9905-9a3f0bd11d2d,Toyota,Prius,Hybrid,121,28000.0,180
2ff84b52-e763-4b81-9d5c-72f257c0df1e,Porsche,911 Turbo,ICE,572,180000.0,320
adbfaac1-4738-40e8-b85e-68f1feeaa8c3,Nissan,Leaf,EV,147,29000.0,157
f11e6c67-dbdb-4049-8277-02ba941eb0c6,Hyundai,Ioniq 5,EV,320,44000.0,185
6ebe2b51-e301-4c0f-a58e-f2a5a1a76b94,Chevrolet,Corvette,ICE,495,65000.0,312
05b63145-0ac6-4bab-b5db-1de886ad9006,Toyota,RAV4,Hybrid,203,30000.0,180
c71fc432-320a-4f5f-9a0e-689ba3633184,BMW,i4,EV,335,56000.0,190
a8b7c1e8-ac64-4f76-bf72-9f339750b54f,Ford,F-150,ICE,400,,160
f34b20c3-dc0d-49a2-bf70-54960ebc7a87,Kia,EV6,EV,320,48000.0,192
44f76ad7-0c46-4a15-b697-6ef5f328b8eb,Mazda,MX-5,ICE,181,29000.0,215
cf4cb3e1-edac-45c9-aeed-27daf8b69c8a,Toyota,Corolla,ICE,140,25000.0,180
bd067360-de83-4a3c-b30f-9425a37f6904,Honda,Civic,ICE,158,27500.0,200
eacd1c0b-1f18-4108-85bc-1c6c1ba500c1,Tesla,Model 3,EV,283,42000.0,225
1e152f45-060f-47f3-990b-c4ab0201ce37,BMW,M3,ICE,473,75000.0,290
8ed080ad-59b6-4d1c-b4bf-1d3085ec2d37,Ford,Mustang GT,ICE,450,45000.0,250
9bef4439-f91a-45d9-be46-45faba0b8b8c,Toyota,Prius,Hybrid,121,28000.0,180
599e8a62-e75b-47b1-a2a3-093407898163,Porsche,911 Turbo,ICE,572,180000.0,320
dce21fad-95ab-4164-b370-6f2f1558f1e5,Nissan,Leaf,EV,147,29000.0,157
91cc4003-0fed-4d20-b7b3-2b00437a8dce,Hyundai,Ioniq 5,EV,320,44000.0,185
c7571905-59ee-4606-9885-9ebf668f2817,Chevrolet,Corvette,ICE,495,65000.0,312
68f85640-90d8-42b0-a3cf-f55e341ee04f,Toyota,RAV4,Hybrid,203,30000.0,180
d0226474-2ace-4246-8082-bc32f7e4974b,BMW,i4,EV,335,56000.0,190
31944b38-9f5b-4c18-8460-c67fd429ae1a,Ford,F-150,ICE,400,,160
2e155d7d-2c94-465d-a9a6-75bc33d877e5,Kia,EV6,EV,320,48000.0,192
ae6d76e2-7e02-4f1f-9d28-d4136c6ff868,Mazda,MX-5,ICE,181,29000.0,215
a8acdc51-cfe2-409a-ac4f-9391645e1aab,Toyota,Corolla,ICE,140,25000.0,180
65a94df8-bfca-4109-aa5a-7084d15719fe,Honda,Civic,ICE,158,27500.0,200
cbaf02ae-0ad5-4956-a638-8415274f7323,Tesla,Model 3,EV,283,42000.0,225
f1640531-0218-4148-a78f-4ce1122e6c17,BMW,M3,ICE,473,75000.0,290
1db4a51d-1c5a-4f6b-a8cc-a6e20f977fc8,Ford,Mustang GT,ICE,450,45000.0,250
67ee74c7-8460-41f0-bee6-ede415deeabe,Toyota,Prius,Hybrid,121,28000.0,180
1c01bc82-33e0-4830-af44-1d017da1905e,Porsche,911 Turbo,ICE,572,180000.0,320
8bee6be3-5587-473a-a7a8-b357d95ad3a4,Nissan,Leaf,EV,147,29000.0,157
1cbf81c4-5c20-4aa7-b22b-8191eff10dd5,Hyundai,Ioniq 5,EV,320,44000.0,185
b5428563-7e5e-43eb-83c9-2cabb3c07df6,Chevrolet,Corvette,ICE,495,65000.0,312
93a9749b-8ce3-4515-90da-819e3a74ecde,Toyota,RAV4,Hybrid,203,30000.0,180
8462de87-082f-4394-9d5e-f1e92aaa1a93,BMW,i4,EV,335,56000.0,190
b91ea58c-e979-4722-88fd-cb739eff2c7e,Ford,F-150,ICE,400,,160
3927b9b4-7e81-4b7a-9ca8-3f799b19fcfa,Kia,EV6,EV,320,48000.0,192
bfb1e904-7737-42e4-b0e3-add2bc0b71ca,Mazda,MX-5,ICE,181,29000.0,215
51426204-6b12-4fd7-adb6-a6ed6fc4b581,Toyota,Corolla,ICE,140,25000.0,180
b4a0cd79-dece-4dd6-a5e6-64636b511c9e,Honda,Civic,ICE,158,27500.0,200
cd467f18-99a7-49a9-915c-33af5be9e6d8,Tesla,Model 3,EV,283,42000.0,225
eb6cc314-3ec9-42c2-910d-99ea826aa812,BMW,M3,ICE,473,75000.0,290
840ecdac-55e7-48cd-b326-5ffed98b17cf,Ford,Mustang GT,ICE,450,45000.0,250
7cfe9de7-9c02-456e-9974-652d60d6c510,Toyota,Prius,Hybrid,121,28000.0,180
de484d25-f07c-42a5-b95e-a768f65f9aa6,Porsche,911 Turbo,ICE,572,180000.0,320
af26df2a-9a92-4e8b-b1da-04d654225b7b,Nissan,Leaf,EV,147,29000.0,157
4deeb2c7-f82d-4321-9f18-cee77e97168a,Hyundai,Ioniq 5,EV,320,44000.0,185
1c1b2179-9621-440a-bb85-2ff40ca3ce90,Chevrolet,Corvette,ICE,495,65000.0,312
ff517985-40ac-40b1-b0b5-7e525bbe08a9,Toyota,RAV4,Hybrid,203,30000.0,180
704d6856-697b-4e26-b248-30c8cf1ea83e,BMW,i4,EV,335,56000.0,190
e723f57c-ac0f-419a-a131-9d172a3c39c8,Ford,F-150,ICE,400,,160
0c59d789-9987-4fa6-834b-b87061c4ba07,Kia,EV6,EV,320,48000.0,192
b3e79e21-db18-4a09-9e13-11b97d03bfc3,Mazda,MX-5,ICE,181,29000.0,215
8b874b19-fc58-411b-8d32-646b0037a02c,Toyota,Corolla,ICE,140,25000.0,180
a0e1875b-6923-4421-98b7-e608ca9a03df,Honda,Civic,ICE,158,27500.0,200
eb894d70-9a5d-43ef-8996-a47b233354df,Tesla,Model 3,EV,283,42000.0,225
535c915b-331f-4ff8-91bd-eb3141c73b12,BMW,M3,ICE,473,75000.0,290
bc20c88b-1698-47a2-8771-b4ab8272c7fa,Ford,Mustang GT,ICE,450,45000.0,250
86a7a3df-71c9-4c8b-a409-e362561312c8,Toyota,Prius,Hybrid,121,28000.0,180
63c518f1-048f-4818-a56f-f62ef6205011,Porsche,911 Turbo,ICE,572,180000.0,320
88d78040-e7c3-457c-aaac-6ef93374b867,Nissan,Leaf,EV,147,29000.0,157
c6b12b7c-9ad1-4221-8c4d-b0451e2216df,Hyundai,Ioniq 5,EV,320,44000.0,185
0e62d6ed-b88c-4be1-af49-611199dfa150,Chevrolet,Corvette,ICE,495,65000.0,312
1edd8754-8a90-4868-90cf-23432054794f,Toyota,RAV4,Hybrid,203,30000.0,180
404f56be-2195-4f6c-9bae-a6047aa7f4cf,BMW,i4,EV,335,56000.0,190
f46a89c1-c5b4-4c33-b5d8-b5e131a79b3c,Ford,F-150,ICE,400,,160
dda9e1ab-68d8-4ab9-9c7e-ee7e9b2e28ac,Kia,EV6,EV,320,48000.0,192
c71a9db1-864b-40d5-8443-4ca7ec5a8211,Mazda,MX-5,ICE,181,29000.0,215
84b1e993-708b-4a50-a15c-545aa952ef62,Toyota,Corolla,ICE,140,25000.0,180
e76f18bb-ba1d-404d-b9f0-b4b3ac2824ce,Honda,Civic,ICE,158,27500.0,200
5b04ff53-6eb1-4646-9e57-c0ce728f2eae,Tesla,Model 3,EV,283,42000.0,225
02aed3e1-a71e-4911-b0e2-bb2edc4a10f6,BMW,M3,ICE,473,75000.0,290
a653215a-72eb-448f-b661-6c86e9254555,Ford,Mustang GT,ICE,450,45000.0,250
66ef953f-df09-499c-9efa-006a153dc5a4,Toyota,Prius,Hybrid,121,28000.0,180
12ba4336-d8d2-49ca-8caf-ff49c20ef124,Porsche,911 Turbo,ICE,572,180000.0,320
76843b25-42a4-4026-9f7d-a64715745a6e,Nissan,Leaf,EV,147,29000.0,157
261a1490-9f5e-4cd9-8ed8-4f4d8739a7fa,Hyundai,Ioniq 5,EV,320,44000.0,185
53d31332-0291-470c-93bf-c10bbf571d61,Chevrolet,Corvette,ICE,495,65000.0,312
e29af9f9-758a-4f90-91d7-1666cf7f490b,Toyota,RAV4,Hybrid,203,30000.0,180
787ad667-30df-4c95-810a-30168de46371,BMW,i4,EV,335,56000.0,190
05e6df0b-95f4-46c4-950b-1f02d36d06f0,Ford,F-150,ICE,400,,160
81d3fde3-75c7-4c3b-954d-f4294ca18877,Kia,EV6,EV,320,48000.0,192
e4113877-50cb-4ff8-b786-90126ea185b5,Mazda,MX-5,ICE,181,29000.0,215
0e8c3596-b39f-4888-b0e0-e12f5de248da,Toyota,Corolla,ICE,140,25000.0,180
07079ab8-5230-4684-8a42-edbb2f5ed1e6,Honda,Civic,ICE,158,27500.0,200
4b8d378b-2bf5-48da-9281-951d33bc1b15,Tesla,Model 3,EV,283,42000.0,225
07ca6e24-01d1-4470-adbb-187ae857e15b,BMW,M3,ICE,473,75000.0,290
538fc7f2-e36a-411e-86bb-155c449aa1b5,Ford,Mustang GT,ICE,450,45000.0,250
57c4798e-ac76-4c9d-bce0-4ddd04016377,Toyota,Prius,Hybrid,121,28000.0,180
03eaee02-dce6-4b1c-a4a4-6f942a66d0f4,Porsche,911 Turbo,ICE,572,180000.0,320
7fea0034-d222-4d74-912d-8f7dd5fa4a4c,Nissan,Leaf,EV,147,29000.0,157
25a9bd3a-6648-40c4-9b77-ec1c5deebd8d,Hyundai,Ioniq 5,EV,320,44000.0,185
88289e2e-86f5-4a45-a696-5e4332949829,Chevrolet,Corvette,ICE,495,65000.0,312
4d1ae873-a030-462a-84dd-8a14464e8d76,Toyota,RAV4,Hybrid,203,30000.0,180
75651b4d-0f74-4f18-a853-ee7fec14a197,BMW,i4,EV,335,56000.0,190
ceb3e71e-b18a-4ad6-ba32-bd16844676d2,Ford,F-150,ICE,400,,160
88519bd8-7b1b-45bf-9960-e184a649de7d,Kia,EV6,EV,320,48000.0,192
ba957bc8-adc5-4fab-9b6b-850a84272f62,Mazda,MX-5,ICE,181,29000.0,215
2351e884-9e37-4b63-aa56-ae6ad32b9984,Toyota,Corolla,ICE,140,25000.0,180
93336879-da4d-4272-936d-f5c59608e3e2,Honda,Civic,ICE,158,27500.0,200
33bcaa9d-a1ae-4637-926f-0a9c079342ea,Tesla,Model 3,EV,283,42000.0,225
8fc45562-da53-4919-a79c-1308890c1ca2,BMW,M3,ICE,473,75000.0,290
dcc70302-bdeb-49a3-b1af-6bc0b236614d,Ford,Mustang GT,ICE,450,45000.0,250
033fb2d2-3fca-4595-8f48-425a5af324f5,Toyota,Prius,Hybrid,121,28000.0,180
17c5b05e-7d4a-407c-8648-964dd86d0bfc,Porsche,911 Turbo,ICE,572,180000.0,320
940de9ea-d66b-4fa7-94e0-847a36e2f8a0,Nissan,Leaf,EV,147,29000.0,157
076a3bef-99a8-4af5-bc4c-67edbf6dc868,Hyundai,Ioniq 5,EV,320,44000.0,185
8e613a79-ba11-4db5-be54-0f3a466fe6a9,Chevrolet,Corvette,ICE,495,65000.0,312
a27fad07-8c40-440e-93a6-1217625d8af6,Toyota,RAV4,Hybrid,203,30000.0,180
a4120787-710f-453e-b116-87760bbaa26e,BMW,i4,EV,335,56000.0,190
c1d11f4e-cc8c-47e3-9da9-3d22d76720f9,Ford,F-150,ICE,400,,160
9baab2fb-f788-452f-a005-a5111bad530d,Kia,EV6,EV,320,48000.0,192
d933a1a6-7720-4598-8552-fad7d7764f42,Mazda,MX-5,ICE,181,29000.0,215
4e662935-15aa-43a4-9125-36cfad98eedb,Toyota,Corolla,ICE,140,25000.0,180
fc16211b-bf29-4b58-b42b-906210d4f1e9,Honda,Civic,ICE,158,27500.0,200
09d4058a-41d9-4bdf-9ae9-4da991491052,Tesla,Model 3,EV,283,42000.0,225
dc78a101-86d9-4a14-b8d5-3663d8c232c7,BMW,M3,ICE,473,75000.0,290
4de72978-330c-47a0-8932-55396bd5fbd6,Ford,Mustang GT,ICE,450,45000.0,250
ce5b42a0-9e0d-442e-81ce-016631607f4d,Toyota,Prius,Hybrid,121,28000.0,180
28f8b173-8ab0-4b98-8678-ce6786436d50,Porsche,911 Turbo,ICE,572,180000.0,320
a8573884-805f-4116-a20e-b9e5b4f70513,Nissan,Leaf,EV,147,29000.0,157
f036d668-691e-4302-b896-20df11cba97a,Hyundai,Ioniq 5,EV,320,44000.0,185
81f1ff35-bf6f-4efb-923c-77a8bbd7f6e7,Chevrolet,Corvette,ICE,495,65000.0,312
99c00987-977c-42ad-8d8a-72eab28420e0,Toyota,RAV4,Hybrid,203,30000.0,180
a6017ecd-4d22-41c5-b398-dbf5b69379b3,BMW,i4,EV,335,56000.0,190
74689c47-dad9-4b20-97c2-73f16f00a1dd,Ford,F-150,ICE,400,,160
7f1e835e-dd99-4f0b-8aed-a6ad4f010bd9,Kia,EV6,EV,320,48000.0,192
9b7ee67f-3a03-4068-b486-ba46255dbdfe,Mazda,MX-5,ICE,181,29000.0,215
0ad94e79-8a55-4059-884e-233cc88985b7,Toyota,Corolla,ICE,140,25000.0,180
21a6e235-67b1-4f7f-b8fe-a001ef7296f7,Honda,Civic,ICE,158,27500.0,200
3fbf21a3-4ad6-438c-9f2a-48d5d279d4b3,Tesla,Model 3,EV,283,42000.0,225
1fd5afc1-622d-4358-a871-a8eac82edc1e,BMW,M3,ICE,473,75000.0,290
99effc89-1793-429a-9b29-d03c8167738a,Ford,Mustang GT,ICE,450,45000.0,250
a601a00a-4220-4a2e-9bd8-07df01ded3a7,Toyota,Prius,Hybrid,121,28000.0,180
51be31d0-b684-4f4c-a6d3-3d5653682521,Porsche,911 Turbo,ICE,572,180000.0,320
b9eea3bb-1ecb-49e7-960a-15e9740d1d92,Nissan,Leaf,EV,147,29000.0,157
7626ad43-3760-46c2-82dd-fa529fd74876,Hyundai,Ioniq 5,EV,320,44000.0,185
c8bf1760-b9e6-4c56-847b-8bd19063ba59,Chevrolet,Corvette,ICE,495,65000.0,312
7e11ccab-1296-4b0f-80a4-1659bd49ba90,Toyota,RAV4,Hybrid,203,30000.0,180
5860652e-82da-45f9-a6f8-1e58bd3ca3a7,BMW,i4,EV,335,56000.0,190
0ceab2e6-ea9a-4a7d-a132-e150146eda08,Ford,F-150,ICE,400,,160
d55a6230-2d7e-43b4-932c-17472e1006e5,Kia,EV6,EV,320,48000.0,192
95c6b628-e59c-4380-b2c1-418c5b2cbf40,Mazda,MX-5,ICE,181,29000.0,215
e3e485aa-bc9a-404f-a777-92878fa6c42f,Toyota,Corolla,ICE,140,25000.0,180
7b3be197-df92-47d7-9dca-da8087da2f6c,Honda,Civic,ICE,158,27500.0,200
7c31c8b7-4120-4b4a-9334-777c26dbbe44,Tesla,Model 3,EV,283,42000.0,225
415e2884-f968-480b-9a0e-cef7de4985f6,BMW,M3,ICE,473,75000.0,290
9ad3e06c-f89d-4c1d-b398-d530905778ae,Ford,Mustang GT,ICE,450,45000.0,250
08264749-1c44-4308-b51c-dfbffeabf20d,Toyota,Prius,Hybrid,121,28000.0,180
47a0d066-4049-43d1-bfc6-1a9bcedb465e,Porsche,911 Turbo,ICE,572,180000.0,320
6efc5c23-6954-420a-bd3f-5ee3f5ebe4d7,Nissan,Leaf,EV,147,29000.0,157
082a20b4-f80c-457e-be2f-67fba6e81fef,Hyundai,Ioniq 5,EV,320,44000.0,185
30c5e810-8dbb-4fd5-bc88-e9ae212044c2,Chevrolet,Corvette,ICE,495,65000.0,312
21f6dc28-0f84-421c-b138-0dbca81f480f,Toyota,RAV4,Hybrid,203,30000.0,180
5d037589-5617-4940-a5dd-091ce313256a,BMW,i4,EV,335,56000.0,190
358b98b6-ecd2-4ffc-b9f1-498c74ade2be,Ford,F-150,ICE,400,,160
104df68e-7d02-4560-b333-31269900add0,Kia,EV6,EV,320,48000.0,192
e58d88e2-e4e7-4120-8508-606b8c59bd66,Mazda,MX-5,ICE,181,29000.0,215
ae3d7100-31d8-4243-ae96-507f0d7706f4,Toyota,Corolla,ICE,140,25000.0,180
2f374642-af6a-4621-94e1-40a4fc04ad96,Honda,Civic,ICE,158,27500.0,200
9ff84f07-8f9a-4c19-bb64-0b8d75bbff67,Tesla,Model 3,EV,283,42000.0,225
2119a85d-99e8-41bd-a7de-c6c19cc3005d,BMW,M3,ICE,473,75000.0,290
a9ffeaff-5aff-4209-862f-645876265479,Ford,Mustang GT,ICE,450,45000.0,250
f69cd1bb-13f6-4c79-b5ae-dd5d58afc455,Toyota,Prius,Hybrid,121,28000.0,180
82c1dd4e-19e2-4ecc-95ce-63e08ba6c308,Porsche,911 Turbo,ICE,572,180000.0,320
4d45b6d6-e7a5-4874-9540-b24e615eea4f,Nissan,Leaf,EV,147,29000.0,157
eb222447-e182-4111-b0c7-54862daee6e2,Hyundai,Ioniq 5,EV,320,44000.0,185
1c31f1a9-b58f-4caf-96b0-2df4bb6951dd,Chevrolet,Corvette,ICE,495,65000.0,312
7c21d5ac-47dc-4c56-af70-fdb7315b0ee7,Toyota,Corolla,ICE,140,25000.0,180
06995d9e-ea77-4174-9d83-7160db11cfa0,Honda,Civic,ICE,158,27500.0,200
db4dc163-9609-4756-832e-903af14a582b,Tesla,Model 3,EV,283,42000.0,225
1d49b8bb-bf28-47d1-b970-61550cc7faa9,BMW,M3,ICE,473,75000.0,290
f0c77a24-f902-4ba7-8ec6-2f15b29d23eb,Ford,Mustang GT,ICE,450,45000.0,250
ff960b59-2367-415e-8363-8020b67d779c,Toyota,Prius,Hybrid,121,28000.0,180
5fae457f-81ab-4193-a8e5-c2226c15b574,Porsche,911 Turbo,ICE,572,180000.0,320
94abf00e-e7c5-4630-9b59-786514a06a51,Nissan,Leaf,EV,147,29000.0,157
59cb4b96-3013-43d2-9f40-9fd3333189d3,Hyundai,Ioniq 5,EV,320,44000.0,185
3e1cfc59-fbf0-43f2-a298-61a06a9142fb,Chevrolet,Corvette,ICE,495,65000.0,312
7ab46b1e-52d0-4baf-b745-4683ce7114f6,Toyota,Corolla,ICE,140,25000.0,180
01b0340b-6bc6-453f-b49d-32a5f16d7bb2,Honda,Civic,ICE,158,27500.0,200
0c50254c-d859-4b76-85ae-52404831f588,Tesla,Model 3,EV,283,42000.0,225
eaa067d6-00e4-419b-83df-63152c76f7f8,BMW,M3,ICE,473,75000.0,290
f0d96c1c-1b36-412b-8f12-16e5a3cc97d9,Ford,Mustang GT,ICE,450,45000.0,250
a556fe66-d407-4bb0-b295-db6a234ad5ca,Toyota,Prius,Hybrid,121,28000.0,180
9838ad90-379f-4a8b-8311-e34c0b669ba4,Porsche,911 Turbo,ICE,572,180000.0,320
8cec8c70-33aa-482d-bc85-291659ef908c,Nissan,Leaf,EV,147,29000.0,157
75f015ae-b787-4e9f-a0e0-8fb5096ad562,Hyundai,Ioniq 5,EV,320,44000.0,185
ecba55c9-a3fe-47f1-aa65-3285caa765f7,Chevrolet,Corvette,ICE,495,65000.0,312
9a118e53-15fe-4324-aa42-cc5b142337f6,Toyota,RAV4,Hybrid,203,30000.0,180
f5136d71-5dbe-4c10-9be2-2122ac0d4866,BMW,i4,EV,335,56000.0,190
f0ff2826-83c1-4550-912a-63542ade6c51,Ford,F-150,ICE,400,,160
513aa5fe-f764-465d-a77d-99e31476935f,Kia,EV6,EV,320,48000.0,192
32376ac5-badb-4dce-b2ec-fec9c8c6111a,Mazda,MX-5,ICE,181,29000.0,215
65462359-efec-4334-85ce-e52b7f84fc0a,Toyota,Corolla,ICE,140,25000.0,180
874e79f7-8e87-420d-ac03-a1c90ff1156d,Honda,Civic,ICE,158,27500.0,200
50d88a3a-7b09-4153-88b1-1d9289c0c08f,Tesla,Model 3,EV,283,42000.0,225
6c68d549-0bd5-4fe4-84af-6215cab2765a,BMW,M3,ICE,473,75000.0,290
a81e76a1-c85d-4096-8653-4d1802da4f7e,Ford,Mustang GT,ICE,450,45000.0,250
e10e73d8-9efd-45de-8206-18ae3f3e9489,Toyota,Prius,Hybrid,121,28000.0,180
19bdaa64-5f5f-4e17-8a8e-f4d8326644bb,Porsche,911 Turbo,ICE,572,180000.0,320
297b1e37-58ad-4c35-bf91-cf0d4873c1b7,Nissan,Leaf,EV,147,29000.0,157
3050bf11-d4a7-4507-8148-965e4ce7f470,Hyundai,Ioniq 5,EV,320,44000.0,185
58a9d171-f731-49b0-87b7-a4a887c7f23d,Chevrolet,Corvette,ICE,495,65000.0,312
26914103-ae73-4143-afce-dbd859fcff21,Toyota,RAV4,Hybrid,203,30000.0,180
2d50ff53-e860-4e79-ac50-72ddbc374fd3,BMW,i4,EV,335,56000.0,190
66ed7a5a-ca85-4854-8170-822318eae4ef,Ford,F-150,ICE,400,,160
a2f20763-25be-436f-983f-ed9dc5c5c43e,Kia,EV6,EV,320,48000.0,192
2eeaf3ee-5ad5-483a-9be7-79718bc92e4b,Mazda,MX-5,ICE,181,29000.0,215
812eb2e0-6495-475b-9312-04af4b28e72b,Toyota,Corolla,ICE,140,25000.0,180
